USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
rafaelr+    1636  0.0  0.0   9824  3816 ?        Ss   Oct03   0:00 /usr/bin/dbus-broker-launch --scope user
rafaelr+    1639  0.0  0.0   5652  3644 ?        S    Oct03   0:08 dbus-broker --log 4 --controller 10 --machine-id cd477f85c4aa4f9bb3be36906adf15b2 --max-bytes 100000000000000 --max-fds 25000000000000 --max-matches 5000000000
rafaelr+    1643  0.0  0.1 462440 10628 tty2     S+   Oct03   0:22 i3
rafaelr+    1673  0.0  0.0 234248  7000 ?        Ssl  Oct03   0:00 /usr/libexec/imsettings-daemon
rafaelr+    1676  0.0  0.0 452496  7164 ?        Ssl  Oct03   0:00 /usr/libexec/gvfsd
rafaelr+    1681  0.0  0.0 379900  6032 ?        Sl   Oct03   0:00 /usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f
rafaelr+    1802  0.0  0.0   6128    40 ?        Ss   Oct03   0:00 /usr/bin/ssh-agent /bin/sh -c exec -l /bin/zsh -c "i3"
rafaelr+    1830  2.6  0.6 1162960 51000 ?       Sl   Oct03  56:47 /usr/bin/python3 /usr/bin/blueman-manager
rafaelr+    1832  1.1  0.9 614916 79784 ?        Sl   Oct03  25:33 picom --experimental-backends
rafaelr+    1844  0.0  0.1 168956  9092 ?        S    Oct03   1:34 i3bar --bar_id=bar-0 --socket=/run/user/1000/i3/ipc-socket.1643
rafaelr+    1850  0.8  0.0 382140  3904 ?        Sl   Oct03  17:51 /usr/bin/python3 /home/rafaelraposo/.local/bin/bumblebee-status -t gruvbox -m pomodoro memory battery date time -p time.format= %H:%M
rafaelr+    1858  0.0  0.0 308752  7292 ?        Ssl  Oct03   0:00 /usr/libexec/at-spi-bus-launcher
rafaelr+    1863  0.0  0.0   9696  3328 ?        S    Oct03   0:00 /usr/bin/dbus-broker-launch --config-file=/usr/share/defaults/at-spi2/accessibility.conf --scope user
rafaelr+    1864  0.0  0.0   4832  1276 ?        S    Oct03   0:04 dbus-broker --log 4 --controller 9 --machine-id cd477f85c4aa4f9bb3be36906adf15b2 --max-bytes 100000000000000 --max-fds 6400000 --max-matches 5000000000
rafaelr+    1867  0.0  0.2 1024692 16796 ?       Ssl  Oct03   0:10 /usr/libexec/xdg-desktop-portal
rafaelr+    1871  0.0  0.0 817752  6388 ?        Ssl  Oct03   0:06 /usr/libexec/xdg-document-portal
rafaelr+    1874  0.0  0.0 448160  4568 ?        Ssl  Oct03   0:00 /usr/libexec/xdg-permission-store
root        1879  0.0  0.0   2644  1008 ?        Ss   Oct03   0:00 fusermount -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc
rafaelr+    1884  0.0  0.4 967920 33736 ?        Ssl  Oct03   0:11 /usr/libexec/xdg-desktop-portal-gnome
rafaelr+    1894  0.0  0.0 156100  5784 ?        Ssl  Oct03   0:00 /usr/libexec/dconf-service
rafaelr+    1900  0.0  1.0 951436 80588 ?        Ssl  Oct03   0:06 /usr/libexec/xdg-desktop-portal-gtk
rafaelr+    1904  0.0  0.0 161840  7336 ?        Ssl  Oct03   0:29 /usr/libexec/at-spi2-registryd --use-gnome-session
rafaelr+    1911  0.0  0.0 526976  7920 ?        Sl   Oct03   0:00 /usr/libexec/gvfsd-trash --spawner :1.6 /org/gtk/gvfs/exec_spaw/0
rafaelr+    1924  0.0  0.2 351012 22684 ?        S<sl Oct03   1:02 /usr/bin/pipewire
rafaelr+    1926  0.0  0.1 546364 15676 ?        Ssl  Oct03   0:05 /usr/bin/wireplumber
rafaelr+    1928  0.0  0.6 317924 50888 ?        S<sl Oct03   1:46 /usr/bin/pipewire-pulse
rafaelr+    1952  0.0  0.0 452520  6400 ?        Ssl  Oct03   0:00 /usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
rafaelr+    1964  0.0  1.0 817468 86256 ?        Ssl  Oct03   0:36 /usr/bin/python3 /usr/bin/blueman-applet
rafaelr+    1974  0.0  0.8 797272 69080 ?        Sl   Oct03   0:59 /usr/bin/python3 /usr/bin/blueman-tray
rafaelr+    1975  0.0  0.0  46056  5680 ?        Ss   Oct03   0:00 /usr/libexec/bluetooth/obexd
root        2414  0.0  0.0 1085716 7184 ?        Ssl  Oct03   0:00 /usr/sbin/pcscd --foreground --auto-exit
rafaelr+    3009  0.4  1.9 38624392 159856 ?     SLsl Oct03  10:08 /usr/share/code/code --enable-crashpad
rafaelr+    3012  0.0  0.1 34009520 11880 ?      S    Oct03   0:00 /usr/share/code/code --type=zygote --no-zygote-sandbox --enable-crashpad --enable-crashpad
rafaelr+    3013  0.0  0.1 34009508 10148 ?      S    Oct03   0:00 /usr/share/code/code --type=zygote --enable-crashpad --enable-crashpad
rafaelr+    3015  0.0  0.0 34009508  32 ?        S    Oct03   0:00 /usr/share/code/code --type=zygote --enable-crashpad --enable-crashpad
rafaelr+    3028  0.0  0.0 33575512 2244 ?       Sl   Oct03   0:00 /usr/share/code/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/rafaelraposo/.config/Code/Crashpad --url=appcenter://code?aid=fba07a4d-84bd-4fc8-a125-9640fc8ce171&uid=8fc3d135-39d8-4865-b3d3-549aa7e899d7&iid=8fc3d135-39d8-4865-b3d3-549aa7e899d7&sid=8fc3d135-39d8-4865-b3d3-549aa7e899d7 --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.71.0 --annotation=lsb-release=Fedora Linux 35 (Workstation Edition) --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=19.0.12 --initial-client-fd=43 --shared-client-connection
rafaelr+    3043  1.4  1.2 34374600 98276 ?      Sl   Oct03  32:24 /usr/share/code/code --type=gpu-process --enable-crashpad --crashpad-handler-pid=3028 --enable-crash-reporter=297aa225-8dfd-4e16-8cc7-d65cacec93be,no_channel --user-data-dir=/home/rafaelraposo/.config/Code --gpu-preferences=WAAAAAAAAAAgAAAIAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAABAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=0,i,2747072104126795244,16278226068656325679,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess
rafaelr+    3060  0.0  0.3 34067440 26412 ?      Sl   Oct03   0:03 /usr/share/code/code --type=utility --utility-sub-type=network.mojom.NetworkService --lang=pt-BR --service-sandbox-type=none --enable-crashpad --crashpad-handler-pid=3028 --enable-crash-reporter=297aa225-8dfd-4e16-8cc7-d65cacec93be,no_channel --user-data-dir=/home/rafaelraposo/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,2747072104126795244,16278226068656325679,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --enable-crashpad
rafaelr+    3077  2.6  3.2 57376528 264568 ?     Sl   Oct03  57:50 /usr/share/code/code --type=renderer --enable-crashpad --crashpad-handler-pid=3028 --enable-crash-reporter=297aa225-8dfd-4e16-8cc7-d65cacec93be,no_channel --user-data-dir=/home/rafaelraposo/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/usr/share/code/resources/app --no-sandbox --no-zygote --enable-blink-features=HighlightAPI --lang=pt-BR --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=4 --launch-time-ticks=536914627 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,2747072104126795244,16278226068656325679,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:4b018b70-134b-456d-9200-6f584b5cad6a --enable-crashpad
rafaelr+    3107  0.0  1.1 46872628 90720 ?      Sl   Oct03   1:38 /usr/share/code/code --type=renderer --enable-crashpad --crashpad-handler-pid=3028 --enable-crash-reporter=297aa225-8dfd-4e16-8cc7-d65cacec93be,no_channel --user-data-dir=/home/rafaelraposo/.config/Code --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/usr/share/code/resources/app --no-sandbox --no-zygote --node-integration-in-worker --lang=pt-BR --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=5 --launch-time-ticks=540384565 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,2747072104126795244,16278226068656325679,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:4efce616-7f76-488a-a0fd-c0aa7198a3e9 --vscode-window-kind=shared-process --enable-crashpad
rafaelr+    3127  0.0  0.4 38202128 37680 ?      Sl   Oct03   0:10 /usr/share/code/code --ms-enable-electron-run-as-node /usr/share/code/resources/app/out/bootstrap-fork --type=ptyHost --logsPath /home/rafaelraposo/.config/Code/logs/20221003T094216
rafaelr+    3178  0.0  0.1 534064  8692 ?        Ssl  Oct03   0:00 /usr/libexec/gvfs-udisks2-volume-monitor
rafaelr+    3183  0.0  0.0 448512  6068 ?        Ssl  Oct03   0:00 /usr/libexec/gvfs-mtp-volume-monitor
rafaelr+    3187  0.0  0.0 450492  6544 ?        Ssl  Oct03   0:00 /usr/libexec/gvfs-gphoto2-volume-monitor
rafaelr+    3191  0.0  0.0 448612  5896 ?        Ssl  Oct03   0:00 /usr/libexec/gvfs-goa-volume-monitor
rafaelr+    3195  0.0  0.3 899124 26960 ?        Ssl  Oct03   0:00 /usr/libexec/goa-daemon
rafaelr+    3205  0.0  0.0 456188  7168 ?        Ssl  Oct03   0:04 /usr/libexec/goa-identity-service
rafaelr+    3207  0.0  0.0 526780  7208 ?        Ssl  Oct03   0:01 /usr/libexec/gvfs-afc-volume-monitor
rafaelr+    3251  0.0  0.1 945184  8444 ?        Sl   Oct03   0:00 /usr/libexec/gvfsd-network --spawner :1.6 /org/gtk/gvfs/exec_spaw/1
rafaelr+    3285  0.0  0.0 529020  7952 ?        Sl   Oct03   0:00 /usr/libexec/gvfsd-dnssd --spawner :1.6 /org/gtk/gvfs/exec_spaw/3
rafaelr+    3355  0.2  1.4 38205644 115236 ?     Sl   Oct03   5:23 /usr/share/code/code --ms-enable-electron-run-as-node --inspect-port=0 /usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost --skipWorkspaceStorageLock
rafaelr+    3356  0.0  0.3 38210188 25324 ?      Sl   Oct03   0:05 /usr/share/code/code --ms-enable-electron-run-as-node /usr/share/code/resources/app/out/bootstrap-fork --type=fileWatcher
rafaelr+    3418  0.2  0.3 38193320 31236 ?      Sl   Oct03   4:42 /usr/share/code/code --ms-enable-electron-run-as-node /usr/share/code/resources/app/extensions/html-language-features/server/dist/node/htmlServerMain --node-ipc --clientProcessId=3355
rafaelr+    4036  0.0  0.5 38160536 42644 ?      Sl   Oct03   1:10 /usr/share/code/code --ms-enable-electron-run-as-node /usr/share/code/resources/app/extensions/css-language-features/server/dist/node/cssServerMain --node-ipc --clientProcessId=3355
mysql       5482  0.0  0.8 1608492 68312 ?       Ssl  Oct03   0:08 /usr/libexec/mariadbd --basedir=/usr
rafaelr+    5840  0.0  1.3 38164640 107664 ?     Sl   Oct03   0:29 /usr/share/code/code --ms-enable-electron-run-as-node /home/rafaelraposo/.vscode/extensions/ms-python.vscode-pylance-2022.9.40/dist/server.bundle.js --cancellationReceive=file:1fc5a48b85455f98e66173d90cae79e8181a6223e4 --node-ipc --clientProcessId=3355
rafaelr+    5915  0.0  0.3 38160536 29976 ?      Sl   Oct03   0:02 /usr/share/code/code --ms-enable-electron-run-as-node /usr/share/code/resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=3355
rafaelr+    7341  0.0  0.0 375224  6188 ?        Ssl  Oct03   0:00 /usr/libexec/gvfsd-metadata
rafaelr+    7355  0.0  0.7 38160536 59372 ?      Sl   Oct03   0:17 /usr/share/code/code --ms-enable-electron-run-as-node --max-old-space-size=3072 /usr/share/code/resources/app/extensions/node_modules/typescript/lib/tsserver.js --serverMode partialSemantic --useInferredProjectPerProjectRoot --disableAutomaticTypingAcquisition --cancellationPipeName /tmp/vscode-typescript1000/7591bc7672cd249c57e0/tscancellation-ac972dcdd282cb81682c.tmp* --locale pt-br --noGetErrOnBackgroundUpdate --validateDefaultNpmLocation --useNodeIpc
rafaelr+    7356  0.0  0.8 38193320 68812 ?      Sl   Oct03   1:39 /usr/share/code/code --ms-enable-electron-run-as-node --max-old-space-size=3072 /usr/share/code/resources/app/extensions/node_modules/typescript/lib/tsserver.js --useInferredProjectPerProjectRoot --enableTelemetry --cancellationPipeName /tmp/vscode-typescript1000/7591bc7672cd249c57e0/tscancellation-046cd051a23ccce9f697.tmp* --locale pt-br --noGetErrOnBackgroundUpdate --validateDefaultNpmLocation --useNodeIpc
rafaelr+    7372  0.0  0.3 38193320 32120 ?      Sl   Oct03   0:26 /usr/share/code/code --ms-enable-electron-run-as-node /usr/share/code/resources/app/extensions/node_modules/typescript/lib/typingsInstaller.js --globalTypingsCacheLocation /home/rafaelraposo/.cache/typescript/4.8 --enableTelemetry --typesMapLocation /usr/share/code/resources/app/extensions/node_modules/typescript/lib/typesMap.json --validateDefaultNpmLocation
